,,,,500,"38,85","3691,9",,,,,,,,
,,,,800,"38,83","3690,6",,,,,,,,
,,,,1500,"37,40","3554,7",,,,,,,,
 ,Пусковое устройство бустер для авто,"Материал: пластик, полимерно-литиевая батарея
Размер: 19*9*8.5 см
Упаковка: заводская упаковка
Пиковый ток: 1800А (Пусковая мощность 600А)
Объём аккумулятора: 39800 мА
В комплект входит: коробка, аккумуляторные зажимы, компрессионная трахея с тремя насадками, кабель для зарядки типа C
Нет возможности выкраса в пантон, только стоковый цвет

Мин тираж - 500 шт.


Необходимы ДС+СС, примерная стоимость 100 тысяч рублей, в стоимость не включены.", Дизайн: лазерная гравировка лого,500,"57,01","5217,9",50-55,,,,"14500

образец качества:

11500",12,22-24,
,,,,800,"56,41","5163,9",,,,,,,,
,,,,1500,"54,18","4960,0",,,,,,,,
 ,Пусковое устройство бустер для авто,"Материал: пластик, полимерно-литиевая батарея
Размер: 205*92 мм
Упаковка: заводская упаковка
Пиковый ток: 800А-1000А (Пусковая мощность 400А-500А)
Ёмкость аккумулятора: 8000 мА
В комплект входит: интеллектуальные зажимы для аккумулятора, воздушный шланг и 3 адаптера для насадок, Шланг большого объема и 3 адаптера, Вакуумная присоска и 2 адаптера и фильтр, USB-кабель для зарядки, сумка для хранения
Функционал: запуск двигателей, фонарь, вакуумный компрессор, автомобильный пылесос
Нет возможности выкраса в пантон, только стоковый цвет

Мин тираж - 500 шт.


Необходимы ДС+СС, примерная стоимость 100 тысяч рублей, в стоимость не включены.", Дизайн: лазерная гравировка лого,500,"85,27","7827,0",70-75,,,,"23000

образец качества:

18000",15,25-27,
,,,,800,"83,79","7694,1",,,,,,,,
,,,,1500,"79,90","7339,1",,,,,,,,
 ,Телескопический фонарь,"Материал: алюминиевый сплав
Размер:  8,80*2*2 см
Упаковка: заводская упаковка
Цвета фонариков: серебро, черный, розовый
Ёмкость аккумулятора: 500 мАч


Водонепроницаемый. В комплект входит кейс и шнур для зарядки. 

Мин тираж - 200 шт (лазерная гравировка на фонарике+зеленый стоковый кейс без лого).
Мин тираж - 2000 шт (выкрас фонарика в пантон, лазерная гравировка на фонарике, зеленый или черный стоковый кейс без лого)


", Дизайн: лазерная гравировка на фонарике+зеленый стоковый кейс без лого,200,"2,85","272,9",40-45,,,,"2 400,00",5,15-17,
,,," Дизайн: выкрас фонарика в пантон, лазерная гравировка на фонарике, зеленый или черный стоковый кейс без лого",2000,"2,65","254,4",55-60,,,,"7500

образец качества:

2500",13,23-25,
 ,Повербанк,"Материал: пластик
Размер:  68*102*9,6мм
Упаковка: заводская упаковка
5000mAh
Magsafe, беспроводная зарядка



", Дизайн:   гравировка / шелкография / УФ печать лого 1 цвет,100,"13,15","1248,0",35-40,,,,"5600
Образец качества 3800",4,14-16,
,,,,500,"12,85","1220,0",40-45,,,,,,,
,,,,800,"12,47","1184,0",40-45,,,,,,,
,,,"Дизайн:  выкрас в пантон, гравировка / шелкография / УФ печать лого 1 цвет

",1500,"12,17","1156,0",45-50,,,,,,,
 ,Автомобильный ароматизатор,"Материал: пластик
Размер:  
Упаковка: заводская упаковка
Примечание от фабрики: нет возможности выкрасить в пантон
В комплекте 2 аромакартриджа, 2 батарейки




", Дизайн: без кастома,100,"11,97","1122,0",40-45,,,,"10700

Образец качества 3400",9,19-21,
,,,,500,"11,62","1089,0",45-50,,,,,,,
,,, Дизайн: гравировка лого,800,"11,48","1076,0",50-55,,,,,,,
,,,,1500,"11,14","1044,0",55-60,,,,,,,
 ,Лампа,"Материал: пластик
Размер:  26*4*2,6см
Упаковка: заводская упаковка
Примечание от фабрики: нет возможности выкрасить в пантон




", Дизайн: без кастома,100,"5,06","475,0",35-40,,,,"7000

Образец качества 3100",5,15-17,
,,, Дизайн: шелкография лого 1 цвет,500,"4,85","472,0",35-40,,,,,,,
,,,,800,"4,78","465,0",40-45,,,,,,,
,,,,1500,"4,74","461,0",45-50,,,,,,,
 ,Повербанк,"Материал: пластик
Размер:  103*66*10мм
Упаковка: заводская упаковка
Примечание от фабрики: выкрас в пантон от 2000шт




", Дизайн: гравировка лого,100,"20,89","1963,0",45-50,,,,"11200

Образец качества 4600",5,15-17,
,,,,500,"20,15","1895,0",45-50,,,,,,,
,,,,800,"19,56","1840,0",50-55,,,,,,,
,,,,1500,"18,97","1784,0",55-60,,,,,,,
,,," Дизайн: выкрас в пантон, гравировка лого",2000,"18,40","1730,0",55-60,,,,,,,
 ,Обложка для паспорта,"Материал: искусственная кожа
Размер:  15х11 см
Цвет: белый или синий приближенный к пантону
Упаковка: прозрачный пакет




",Дизайн: тиснение,100,"8,34","775,6",50-55,,,,"7 750,00",7,17-19,
,,,,500,"7,46","694,0",55-60,,,,,,,
,,,,800,"7,16","665,5",,,,,,,,
,,,,1500,"6,65","618,3",,,,,,,,
 ,Рюкзак-ролл,"Материал: полиуретан
Размер:  48 х 32 х 12 см
Цвет: белый или синий приближенный к пантону
Упаковка: прозрачный пакет
Примечание от фабрики: 
Влагонепроницаемый рюкзак. Регулируемые лямки. Емкость: 15 л. ","Дизайн: шелкография, вышивка, резиновый штамп",500,"26,21","2437,9",65-70,,,,"21 900,00",10,20-22,
,,,,800,"25,32","2355,0",,,,,,,,
,,,,1500,"25,02","2326,8",,,,,,,,
 ,Сумка для багажа,"Материал: оксфорд
Размер:  55 х 28 х 40 см
Цвет: белый или синий приближенный к пантону
Упаковка: прозрачный пакет
Примечание от фабрики: 
Отделение,  для костюма, обуви, большое основное отделение, небольшие карманы на молнии.
Короткие и длинные ручки, ручка для крепления на чемодан.
","Дизайн: шелкография, вышивка, резиновый штамп",500,"31,27","2908,4",65-70,,,,"23 050,00",10,20-22,
,,,,800,"30,67","2852,7",,,,,,,,
,,,,1500,"30,08","2797,3",,,,,,,,
 ,Ручка-карандаш,"Материал: сплав металла
Размер:  146 х 9,7 мм
Цвет: выкрас по пантону
Упаковка: прозрачный пакет
Примечание от фабрики: нанесение логотипа от 1000 шт, выкрас по пантону от 2000 шт



","Дизайн: выкрас по пантону, шелкография в один цвет",1000,"1,71","161,2",40-45,,,,"Образец качества:
2400

С логотипом:
7600",7,17-19,
,,,,2000,"1,64","154,3",40-45,,,,,,,
,,,,30000,"1,47","138,9",65-70,,,,,,,
 ,Пауэрбанк,"Материал: пластик
Размер:  146 х 69 х 29 мм
Емкость: 10000 мАч
Цвет: белый
Упаковка: фабричная коробка
Примечание от фабрики: минимальный тираж для нанесения логотипа 500 шт



",Дизайн: цветная печать по пантону,500,"10,89","1040,8",45-50,,,,"Образец качества:
4100

С логотипом:
11400",5,15-17,
,,,,800,"10,64","1017,8",,,,,,,,
,,,,1500,"10,41","996,4",,,,,,,,
