 ,"Гирлянда
","Материал: пластик, светодиоды 
Размер: 5-8 м
Упаковка:  белая коробка
Примечание от фабрики: 
8 режимов подсветки (см доп.фото), пульт для переключения режимов, работает от розетки (вилка)
Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно", Дизайн: кастом по макету клиента; стоковые варианты гирлянд в виде курочек см. в доп.фото,1000,"14,2","1245,7","Производство 35-42
Доставка 25-30",,,45-50,24 100,10,20-22,
,,,,2000,"13,6","1193,4",,,,,,,,
 ,Проектор,"Материал: ABS/PC/PVC/TPE
Размер: 20*25 см
Упаковка:  коробка по дизайну клиента
Номинальное напряжение: 5V - 1 A
Номинальная мощность : 5 Вт
Питание : батарейки + подлючается к розетки 
Емкость аккумулятора: 2500 мАч
Время зарядки : около 4 часов
Примечание от фабрики: 
За доп стоимость можно сделать проектор не только со звездным небом , но и как настоящий проектор , который подключается к телефону  и использовать его со всеми ключевыми функциями проектора ! 
Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно
ДОП РАСХОДЫ: 
Плата за проектирование : от 235 000 до 315 000.
Открытие формы : от 1 250 000 до 3 120 000.
Доп сертификация 100 000 .
Общая сумма варьируется от  1 585 000 до 3 535 000 ( ее делим на количество изделий и добавляем к цене за проектор - одиентировочно цена за 3000 шт будет от 6882,6 до 7532,6 с учетом доп расходов)", Дизайн: кастом по макету клиента; стоковые варианты гирлянд в виде курочек см. в доп.фото,3000,"72,2","6354,3","Производство 50-60
Доставка 25-30",,,,4 690 034,10,20-22,
 ,"Гирлянда
","Материал: силикон
Размер: 5 м
Упаковка: заводская коробка
Примечание от фабрики: 
20 фигурок курочек, пульт для включения/выключения, работает от батареек
Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно", Дизайн: кастом по макету клиента,700,"12,9","1096,5","Производство 35-42
Доставка 25-30",,,,"45000 (кастомный, цена за открытие формы)
4300 (стоковый образец из резины)",15,25-27,
,,,,2000,"12,3","1044,7",,,,,,,,
 ,Светильник,"Материал: силикон, абс
Размер: 155*102*112 мм
Упаковка: заводская цветная коробка
Примечание от фабрики: 
5В, 0,5 А, 800 мАч
Можно сделать кастом упаковки
Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно", Дизайн: лазерная гравировка на дне светильника (см.доп.фото) + кастом коробки ,700,"10,0","815,1",45-52,"10,5","889,7",35-42,12 700,7,17-19,
,,, Дизайн: шелкография на силиконовой части/лазерная гравировка на дне светильника (см.доп.фото) + кастом коробки,2000,"11,1","945,0",,"12,0","1019,7",,,,,
 ,Светильник с часами,"Материал: силикон, абс
Размер: приблизительно 12x11x19 см
Упаковка: заводская цветная коробка
1200 мАч, 1,5 Вт, USB-кабель
Будильник, мягкий свет
Можно сделать кастом упаковки
Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно", Дизайн: шелкография на силиконовой части + кастом коробки ,700,"23,0","1956,1",45-52,"25,0","2122,1",35-42,13 000,10,20-22,
,,,,2000,"22,4","1901,7",,"24,3","2067,8",,,,,
 ,Светильник,"Материал: пвх
Размер: 8,5*8,5*12 см
Упаковка: заводская упаковка
Можно сделать кастом упаковки
Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно"," Дизайн: тампопечать, пример нанесения (см. в доп.фото) + кастом коробки (от 2000 шт.)",700,"3,2","272,1",40-50,"3,8","321,2",30-40,13 000,10,20-22,
,,,,2000,"2,6","217,8",,"3,1","266,8",,,,,
 ,"Светильник с часами
(открытие формы)","Материал: силикон, абс
Размер: приблизительно 12x11x19 см
Упаковка: заводская цветная коробка
1200 мАч, 1,5 Вт, USB-кабель
Будильник, мягкий свет
Можно сделать также кастом упаковки
Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только очень примерно

Цена за тираж указана без учёта стоимости формы (при условии, что сначала заказывается образец и оплачивается форма, которую будут использовать в дальнейшем для производства тиража)", Дизайн: кастом по макету клиента ,3000,"27,6","2347,3","изготовление примерно 45 
доставка 25-30","32,2","2740,0","изготовление примерно 45 
доставка 15-20","96000
 (сигнальный образец, это же и плата за открытие формы)

5700 стоковый образец",30,40-42,
 ,"Светильник 
(открытие формы)","Материал: силикон, абс
Размер: 155*102*112 мм
Упаковка: заводская цветная коробка
Примечание от фабрики: 
5В, 0,5 А, 800 мАч
Можно сделать кастом упаковки
Для точных цен и точного кастома обязательно нужен макет от клиента. Сейчас смогли рассчитать только примерно. Также в зависимости от дизайна может помеяться минимальное количество

Цена за тираж указана без учёта стоимости формы (при условии, что сначала заказывается образец и оплачивается форма, которую будут использовать в дальнейшем для производства тиража)", Дизайн: кастом по макету клиента ,3000,"29,3","2495,0","изготовление примерно 45 
доставка 25-30","34,0","2900,0","изготовление примерно 45 
доставка 15-20","113000
 (сигнальный образец, это же и плата за открытие формы)

стоковый 3500",30,40-42,
 ,"Светильник 
(открытие формы)","Материал: смола/винил/силикон
Размер: примерно 18*14*19 см
Упаковка: заводская
Примечание от фабрики: 
Может работать от батареек/сети и т.д. (см. доп.фото)

Для точных цен и точного кастома обязательно нужен макет. Сейчас смогли рассчитать только примерно

Цена за тираж указана без учёта стоимости формы (при условии, что сначала заказывается образец и оплачивается форма, которую будут использовать в дальнейшем для производства тиража)", Дизайн: кастом по макету клиента ,1000,"27,6","2348,6","изготовление примерно 45-60 
доставка 25-30","32,3","2741,3","изготовление примерно 45-60 
доставка 15-20","70000
 (сигнальный образец, это же и плата за открытие формы)

стоковый 6000",20,30-32,
 ,"Светильник 
лого, новая фабрика","Материал: силикон, абс
Размер: 155*102*112 мм
Упаковка: кастомная цветная коробка
Примечание от фабрики: 
5В, 0,5 А, 800 мАч", Дизайн: шелкография на силиконовой части,2700,"11,11","944,74","55-60

актуально на 01.09: пр-во 25 дней","11,99","1019,34908333333

только КАРГО","45-50

актуально на 01.09: пр-во 25 дней",15 000,10,22-25,
 ,"Светильник с часами
НОВЫЙ ПРОСЧЁТ","Материал: силикон, абс
Размер: приблизительно 12x11x19 см
Упаковка: заводская цветная коробка
1200 мАч, 1,5 Вт, USB-кабель
Будильник, мягкий свет
", Дизайн: шелкография на силиконовой части + кастом коробки ,3000,"24,6","2087,7",45-52,"26,5","2253,8",35-42,13 000,10,20-22,
,,,,,,,,,,,,,,
 ,"Светильник 
СТОК, новая фабрика","Материал: силикон, абс
Размер: см.доп.фото
Упаковка: фабричная коробка
Примечание от фабрики: 
5В, 0,5 А, 800 мАч"," Дизайн: нет, сток",2700,"10,15","852,93","45-50

актуально на 01.09: пр-во примерно 15-20 дней","11,04","927,774

только КАРГО","35-40
актуально на 01.09: пр-во примерно 15-20 дней",6 000,5,22-25,
