ID_Оффера,ID_Проекта,Название_Проекта,ID_Товара,Товар,Строка,Тираж_CSV,Тираж_БД,Новый_Тираж,Маршрут,URL
11369,1297,[Просчет] подарок для выдачи ключей / headcorn.,4083,Лампа настольная,12,22,220,22,Доставка ЖД,https://docs.google.com/spreadsheets/d/1OGvcUdBbMmOPhNohR7T-TNnNi5zxSqAAusvYv0B9CHI
11370,1297,[Просчет] подарок для выдачи ключей / headcorn.,4084,часы настенные,13,22,220,22,Доставка ЖД,https://docs.google.com/spreadsheets/d/1OGvcUdBbMmOPhNohR7T-TNnNi5zxSqAAusvYv0B9CHI
11371,1297,[Просчет] подарок для выдачи ключей / headcorn.,4085,Камин портативный,14,22,220,22,Доставка ЖД,https://docs.google.com/spreadsheets/d/1OGvcUdBbMmOPhNohR7T-TNnNi5zxSqAAusvYv0B9CHI
11372,1297,[Просчет] подарок для выдачи ключей / headcorn.,4086,Брелок ручной работы из натурального меха,15,44,440,44,Доставка ЖД,https://docs.google.com/spreadsheets/d/1OGvcUdBbMmOPhNohR7T-TNnNi5zxSqAAusvYv0B9CHI
11373,1297,[Просчет] подарок для выдачи ключей / headcorn.,4087,Брелок из натуральной кожи,16,44,440,44,Доставка ЖД,https://docs.google.com/spreadsheets/d/1OGvcUdBbMmOPhNohR7T-TNnNi5zxSqAAusvYv0B9CHI
11374,1297,[Просчет] подарок для выдачи ключей / headcorn.,4088,Очиститель воздуха,17,22,220,22,Доставка ЖД,https://docs.google.com/spreadsheets/d/1OGvcUdBbMmOPhNohR7T-TNnNi5zxSqAAusvYv0B9CHI
11375,1297,[Просчет] подарок для выдачи ключей / headcorn.,4089,Плед,18,22,220,22,Доставка ЖД,https://docs.google.com/spreadsheets/d/1OGvcUdBbMmOPhNohR7T-TNnNi5zxSqAAusvYv0B9CHI
1391,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",525,Дизайн: лазерная гравировка,4,312,3120,312,Доставка АВИА,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1390,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",525,Дизайн: лазерная гравировка,4,312,3120,312,Доставка ЖД,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1403,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",531,"Дизайн: индивидуальное изготовление, настройка форм",10,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1402,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",531,"Дизайн: индивидуальное изготовление, настройка форм",10,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1405,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",532,"Дизайн: индивидуальное изготовление, настройка форм",11,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1404,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",532,"Дизайн: индивидуальное изготовление, настройка форм",11,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1407,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",533,"Дизайн: индивидуальное изготовление, настройка форм",12,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1406,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",533,"Дизайн: индивидуальное изготовление, настройка форм",12,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1419,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",539,Дизайн: логотип гравировка/шелкография,18,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
1418,443,"[Просчет-РФ] Анастасия Ильина Иллан / ВТБ_Новогодние подарки VIP 2026 - 100, 200, 300 шт 02-06-2025",539,Дизайн: логотип гравировка/шелкография,18,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1zcsFK-I_cFT0tE3VYSYljfTZRWSR73n4WbX9Fjw1IWM
20042,2991,"[Просчет] ООО ""КГИ"" / Настольные часы 02-10-2024",7402,Настольные часы,4,210,2100,210,Доставка АВИА,https://docs.google.com/spreadsheets/d/1QsS9Amm_KVSH6t31654Jaf2E0M4BYbK_Un6iS4lwFfg
20041,2991,"[Просчет] ООО ""КГИ"" / Настольные часы 02-10-2024",7402,Настольные часы,4,210,2100,210,Доставка ЖД,https://docs.google.com/spreadsheets/d/1QsS9Amm_KVSH6t31654Jaf2E0M4BYbK_Un6iS4lwFfg
20044,2991,"[Просчет] ООО ""КГИ"" / Настольные часы 02-10-2024",7403,Настольные часы,6,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1QsS9Amm_KVSH6t31654Jaf2E0M4BYbK_Un6iS4lwFfg
20043,2991,"[Просчет] ООО ""КГИ"" / Настольные часы 02-10-2024",7403,Настольные часы,6,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1QsS9Amm_KVSH6t31654Jaf2E0M4BYbK_Un6iS4lwFfg
17292,2749,"[Просчет] ХЭДКОРН, ООО / мягкая игрушка 25-06-2025",6335,Мягкая игрушка,4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1dgvDdzCNndtdYF-s2IF99OmVHQfe5odMFXh9DgIVBQs
17291,2749,"[Просчет] ХЭДКОРН, ООО / мягкая игрушка 25-06-2025",6335,Мягкая игрушка,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1dgvDdzCNndtdYF-s2IF99OmVHQfe5odMFXh9DgIVBQs
1695,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",676,Бусины,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1697,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",677,Ланъярд,6,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1699,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",678,Ретрактор,8,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1701,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",679,Ретрактор,10,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1703,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",680,Ретрактор,12,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1706,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",681,Стикерпак,14,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1705,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",681,Стикерпак,14,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1710,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",682,ZIP-пакет,16,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1709,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",682,ZIP-пакет,16,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1714,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",683,ZIP-пакет,18,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1713,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",683,ZIP-пакет,18,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1718,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",684,Стикерпак,20,100,1000,100,Доставка АВИА,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1717,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",684,Стикерпак,20,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1724,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",685,Стикерпак,23,100,1000,100,Доставка АВИА,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1723,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",685,Стикерпак,23,100,1000,100,Доставка ЖД,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1729,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",686,Ланъярд,26,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1731,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",687,Бусины,28,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
1733,494,"[Просчет-РФ] Настя Яндекс Маркет/ Велком пак, геймификация",688,Бейджхолдер с карабином,30,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/13FG_SmbR5t-cco55zLiByrpZecfLN8MINkEJkTECCk8
11115,1254,"[Просчет-РФ] подарочная сумка из эко кожи, 12х23х12 см, тираж 1000 шт.",3955,Шопер для вина (заводской пример),4,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1uAz2S1qfrGv0MDv7Wg1V5ScXbD8bq0w7615_Grs5NoU
11116,1254,"[Просчет-РФ] подарочная сумка из эко кожи, 12х23х12 см, тираж 1000 шт.",3956,Шопер для вина (по макету клиента),6,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1uAz2S1qfrGv0MDv7Wg1V5ScXbD8bq0w7615_Grs5NoU
1611,480,[Просчет-РФ] Мария Княгинина / Стаканы керамика - 200/300 шт 11-06-2025,637,Керамический стакан с силиконовым держателем,4,200,2000,200,Доставка ЖД,https://docs.google.com/spreadsheets/d/1QzkkIt3iJZdbfnyKqp2B8IepPnnRdv6PfATTu8Fu-Vc
19993,2985,[Просчет] Полотенца из микрофибры 1000 шт,7393,Полотенце из микрофибры,4,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/11umoEHvJ3LyThSupuuptmWGj_QM2Q2P3jaIHDziCbdo
19992,2985,[Просчет] Полотенца из микрофибры 1000 шт,7393,Полотенце из микрофибры,4,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/11umoEHvJ3LyThSupuuptmWGj_QM2Q2P3jaIHDziCbdo
17425,2775,[Просчет-РФ] 79257219197 / 28-03-2025,6388,Стакан,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1TGRSmp-J8KGxXZf2h_zL6bs-exHxWsT6887YU5UszLE
17428,2775,[Просчет-РФ] 79257219197 / 28-03-2025,6389,Стакан,7,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1TGRSmp-J8KGxXZf2h_zL6bs-exHxWsT6887YU5UszLE
17430,2775,[Просчет-РФ] 79257219197 / 28-03-2025,6390,Бутылка,10,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/1TGRSmp-J8KGxXZf2h_zL6bs-exHxWsT6887YU5UszLE
17354,2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,6365,Сумка,4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
17353,2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,6365,Сумка,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
17362,2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,6366,Сумка,8,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
17361,2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,6366,Сумка,8,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
17370,2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,6367,Ланъярд,12,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
17369,2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,6367,Ланъярд,12,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
17376,2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,6368,Картхолдер,18,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
17375,2761,[Просчет] Ксения Щербакова Иллан / Расчет (Универсальная позиция)_сумка_ланьярд__500_ВК_КГИ_ММ 01-04-2025,6368,Картхолдер,18,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/17qcAtcYcaHgFC8O8TcK8S2exCC4z-7BJV60OkbQXD6o
11186,1268,[Просчет] Подарки для сотрудников,3996,Органайзер,4,180,1800,180,Доставка АВИА,https://docs.google.com/spreadsheets/d/1jDi06Zi54rUO82oS1b_HSVMkjoK0ZMZf-olfIjlIt7E
11185,1268,[Просчет] Подарки для сотрудников,3996,Органайзер,4,180,1800,180,Доставка ЖД,https://docs.google.com/spreadsheets/d/1jDi06Zi54rUO82oS1b_HSVMkjoK0ZMZf-olfIjlIt7E
15918,2588,[Просчет-РФ] Иллан Клауд /Обвес для сумки,5837,Обвес,4,1850,18500,1850,Доставка АВИА,https://docs.google.com/spreadsheets/d/1gqPYfzfuJe1Zsb6DfKUciJOqf2ef4ER5AWlyjbBVsKU
15917,2588,[Просчет-РФ] Иллан Клауд /Обвес для сумки,5837,Обвес,4,1850,18500,1850,Доставка ЖД,https://docs.google.com/spreadsheets/d/1gqPYfzfuJe1Zsb6DfKUciJOqf2ef4ER5AWlyjbBVsKU
9098,1081,[Просчет] Татьяна Платина / Ручки платина 05-12-2024,3198,ручка,4,5000,50000,5000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1jgl7t6PMEBU9bTy9BE5NLKA9-xoV437gpbVjibmOXyI
9097,1081,[Просчет] Татьяна Платина / Ручки платина 05-12-2024,3198,ручка,4,5000,50000,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1jgl7t6PMEBU9bTy9BE5NLKA9-xoV437gpbVjibmOXyI
43020,127,"[Просчет] ООО ""КГИ"" / Пуллеры серые 29-07-2025",20902,Пуллеры,4,50,500,50,Авиа,https://docs.google.com/spreadsheets/d/1RCbt6Th-rMAZodVR4tTrTyJlb2ODlLX1VxiBTGUC58M
3664,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1246,Визуализатор звука,4,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3663,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1246,Визуализатор звука,4,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3666,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1247,Левитирующая лампа-луна,5,500,5000,500,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3665,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1247,Левитирующая лампа-луна,5,500,5000,500,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3668,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1248,Проектор звездного неба - космонавт,6,2400,24000,2400,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3667,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1248,Проектор звездного неба - космонавт,6,2400,24000,2400,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3670,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1249,Лампа - проектор,7,2400,24000,2400,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3669,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1249,Лампа - проектор,7,2400,24000,2400,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3672,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1250,Лампа - проектор + космонавт,8,2400,24000,2400,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3671,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1250,Лампа - проектор + космонавт,8,2400,24000,2400,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3674,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1251,Коробка 1,9,3200,32000,3200,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3673,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1251,Коробка 1,9,3200,32000,3200,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3676,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1252,Коробка 2,10,3200,32000,3200,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3675,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1252,Коробка 2,10,3200,32000,3200,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3678,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1253,Календарь,11,2400,24000,2400,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3677,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1253,Календарь,11,2400,24000,2400,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3680,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1254,Виниловый проигрыватель,12,250,2500,250,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3679,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1254,Виниловый проигрыватель,12,250,2500,250,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3682,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1255,Халат 1,13,250,2500,250,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3681,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1255,Халат 1,13,250,2500,250,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3684,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1256,Халат 2,14,250,2500,250,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3683,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1256,Халат 2,14,250,2500,250,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3686,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1257,Пакет,15,1500,15000,1500,Доставка АВИА,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
3685,641,"[Просчет] ООО ""ХЭДКОРН"" / Точка 16-06-2025",1257,Пакет,15,1500,15000,1500,Доставка ЖД,https://docs.google.com/spreadsheets/d/109cd3B3BPgtsHoHdJAQ7Bme58dMS8XPr4Tx7522EFYU
9294,1095,[Просчет] РА Апельбург / Т-Банк ремувка 1500 шт 09-12-2024,3301,Брелок,4,1500,15000,1500,Доставка АВИА,https://docs.google.com/spreadsheets/d/1o7ZoN6mWHWHfIWYE03bNhAfM4WzhOwqL-rj6wqnlIoA
4040,669,[Просчет-РФ] PIMS / прозрачные фартуки / 1000 шт,1368,Фартук,4,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1T_0L_mZ17tl2b2TvXJ1PTc7NJKkrjYkjco3ejpjJvWY
4039,669,[Просчет-РФ] PIMS / прозрачные фартуки / 1000 шт,1368,Фартук,4,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1T_0L_mZ17tl2b2TvXJ1PTc7NJKkrjYkjco3ejpjJvWY
4042,669,[Просчет-РФ] PIMS / прозрачные фартуки / 1000 шт,1369,Фартук,6,1000,10000,1000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1T_0L_mZ17tl2b2TvXJ1PTc7NJKkrjYkjco3ejpjJvWY
4041,669,[Просчет-РФ] PIMS / прозрачные фартуки / 1000 шт,1369,Фартук,6,1000,10000,1000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1T_0L_mZ17tl2b2TvXJ1PTc7NJKkrjYkjco3ejpjJvWY
4161,696,[Просчет-РФ] Ольга Гуляева / банты для елки_2800 шт_НСПК_КГИ Иллан 09-04-2025,1429,Бант,4,2800,28000,2800,Доставка АВИА,https://docs.google.com/spreadsheets/d/1Mfocbqw9oCs20FGp3OjhYKlrw7JpZ2oLtpazZIuW7N8
4160,696,[Просчет-РФ] Ольга Гуляева / банты для елки_2800 шт_НСПК_КГИ Иллан 09-04-2025,1429,Бант,4,2800,28000,2800,Доставка ЖД,https://docs.google.com/spreadsheets/d/1Mfocbqw9oCs20FGp3OjhYKlrw7JpZ2oLtpazZIuW7N8
4163,696,[Просчет-РФ] Ольга Гуляева / банты для елки_2800 шт_НСПК_КГИ Иллан 09-04-2025,1430,Бант,7,2800,28000,2800,Доставка АВИА,https://docs.google.com/spreadsheets/d/1Mfocbqw9oCs20FGp3OjhYKlrw7JpZ2oLtpazZIuW7N8
4162,696,[Просчет-РФ] Ольга Гуляева / банты для елки_2800 шт_НСПК_КГИ Иллан 09-04-2025,1430,Бант,7,2800,28000,2800,Доставка ЖД,https://docs.google.com/spreadsheets/d/1Mfocbqw9oCs20FGp3OjhYKlrw7JpZ2oLtpazZIuW7N8
4165,696,[Просчет-РФ] Ольга Гуляева / банты для елки_2800 шт_НСПК_КГИ Иллан 09-04-2025,1431,Бант,10,2800,28000,2800,Доставка АВИА,https://docs.google.com/spreadsheets/d/1Mfocbqw9oCs20FGp3OjhYKlrw7JpZ2oLtpazZIuW7N8
4164,696,[Просчет-РФ] Ольга Гуляева / банты для елки_2800 шт_НСПК_КГИ Иллан 09-04-2025,1431,Бант,10,2800,28000,2800,Доставка ЖД,https://docs.google.com/spreadsheets/d/1Mfocbqw9oCs20FGp3OjhYKlrw7JpZ2oLtpazZIuW7N8
21433,3127,[Просчет] Наталья Головань / Шарики новогодние - 3000/5000 шт 25-09-2024,7916,Шарики новогодние,4,3000,30000,3000,Доставка АВИА,https://docs.google.com/spreadsheets/d/1-eCSp_HjjYbSCwvdJhyllQjgE3ACBHhGcgbGlb_MFvI
21432,3127,[Просчет] Наталья Головань / Шарики новогодние - 3000/5000 шт 25-09-2024,7916,Шарики новогодние,4,3000,30000,3000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1-eCSp_HjjYbSCwvdJhyllQjgE3ACBHhGcgbGlb_MFvI
4086,682,[Просчет-РФ] Запрос косметички,1390,Косметичка 1,4,5000,50000,5000,Доставка ЖД,https://docs.google.com/spreadsheets/d/1v-5psiGUfxkQTlAu6eHelT0dyvwcE0_ayGS2sN0r9X4
